"Plant.ID","Treatment","Population","TOE","Roi.Mask","Fv.Fm","Fq.Fm","NPQ","qP","qN","qL","qI","phiNO","phiNPQ","npq.t","ChlIdx","AriIdx","NDVI","comp"
"Tray06A_Mimiulus_B2_0.4","40%","J",663,4894.35882033692,0.795843179679847,0.124617933373819,1.12485953185794,0.204116933344251,0.634438295563988,0.100390557844903,1.12153459412878,0.394993208624634,0.480870130695186,2.53352932686282,1.87015439076202,1.27178975744578,0.792720156314702,"40%"
"Tray06A_Mimiulus_B2_0.4","40%","J",675,5006.31765931583,0.79597798475932,0.11913145058175,1.01559844786209,0.191097816499451,0.601630386150419,0.0896991228370658,1.01349058572083,0.422472180324774,0.458380457617085,2.28496961715086,1.89155063079964,1.30882842551778,0.795191358662042,"40%"
"Tray06A_Mimiulus_B2_0.4","40%","J",687,5084.0051582001,0.796090126249238,0.124835676693626,0.915495093462349,0.196531602708413,0.569237537618409,0.0893078332565207,0.914019519935218,0.442601970160397,0.432547892845556,2.06941951016672,1.9250870744715,1.39910330778991,0.799888673341559,"40%"
"Tray06A_Mimiulus_B2_0.4","40%","J",699,5091.93941845037,0.796482957470411,0.132820168185886,1.03892658963649,0.213423039511879,0.60722147087747,0.101647968406463,1.03660988852477,0.408686717519489,0.458840051027531,2.2917566706815,1.91978473539767,1.42752960451348,0.80177691262063,"40%"
"Tray06A_Mimiulus_B2_0.4","40%","J",711,5211.64810792077,0.799593970386605,0.137078017226052,0.984161890569507,0.218758671393333,0.596109911654684,0.103890761249087,0.982801692701419,0.414726635907971,0.448462464751072,2.23046972675955,1.95505338847296,1.47329403905336,0.80553112332258,"40%"
"Tray06A_Mimiulus_B2_0.4","40%","J",723,5260.62411304802,0.800315613773078,0.136769385668851,1.02934303043455,0.219302409416876,0.607312089715445,0.105390559363782,1.02762750096211,0.406144825791213,0.456596337248605,2.26471652412001,1.95145668225798,1.50013128223696,0.80647018343522,"40%"
"Tray06A_Mimiulus_B2_0.4","40%","J",735,5419.55091174756,0.795764503236162,0.129484559756546,0.970123353741072,0.204711341190535,0.587634639664544,0.0951540938900668,0.968760104074589,0.426203340094971,0.444227532582422,2.15819635277867,1.97683732489654,1.55015505655443,0.809666890044565,"40%"
"Tray06A_Mimiulus_B2_0.4","40%","J",747,5456.42710620816,0.794142076945389,0.130448931607077,1.03245794625737,0.209686153055722,0.606340966334194,0.0998252278941211,1.03058572458856,0.411618678171091,0.457678851901743,2.30530502754438,1.97520489276505,1.57678942912131,0.810785507016104,"40%"
"Tray06A_Mimiulus_C1_0.6","60%","A",411,899.394880151905,0.780016751582068,0.132740131036255,1.11320519933009,0.233164062183759,0.649870869984363,0.128374138148342,1.11081683982212,0.385209895738525,0.482053001152634,3.26725600449006,1.76486326373819,0.805560417667431,0.750174642577163,"60%"
"Tray06A_Mimiulus_C1_0.6","60%","A",423,923.834700025624,0.780131579357612,0.122348875916014,0.947853510508217,0.201665872039816,0.589119696414724,0.100308654094468,0.946006717913147,0.434643472566763,0.442982226885546,2.57170214443451,1.7782848908292,0.827464118176817,0.751198904545378,"60%"
